randomized_id	rater_id	dataset	rating	time_sec	artifacts	confidence	comments	defaced	subject
sub-0228_T1w	rater_01	IXI dataset - MRIQC derivatives	3.4	46.514	"[""noise-global""]"	3.5		1	195
sub-0966_T1w	rater_01	IXI dataset - MRIQC derivatives	3.15	44.314	[]	3.5	aartifacts in BG image	0	572
sub-0892_T1w	rater_01	IXI dataset - MRIQC derivatives	3.45	46.801	[]	3.5	artifacts/noise in BG image near eyes and ears	0	180
sub-0497_T1w	rater_01	IXI dataset - MRIQC derivatives	3.4	56.825	[]	3.5	noise in BG image	0	255
sub-1035_T1w	rater_01	IXI dataset - MRIQC derivatives	3.1	78.879	"[""head-motion"",""wrap-around""]"	3.5	tight FoV (may miss some frontal cortex)	1	093
sub-0756_T1w	rater_01	IXI dataset - MRIQC derivatives	3.1	37.719	"[""head-motion"",""noise-global""]"	3.5		1	566
sub-1184_T1w	rater_01	IXI dataset - MRIQC derivatives	2.8	42.411	"[""noise-global"",""inu""]"	3.5	strong artifacts in BG image	0	385
sub-0689_T1w	rater_01	IXI dataset - MRIQC derivatives	3.2	50.458	"[""wrap-around"",""uncategorized""]"	3.5		1	276
sub-0529_T1w	rater_01	IXI dataset - MRIQC derivatives	3.5	38.229	[]	3.5		1	437
sub-0755_T1w	rater_01	IXI dataset - MRIQC derivatives	2.6	54.615	"[""uncategorized""]"	3.5	overall blurry with low WM/GM contrast	0	257
sub-0923_T1w	rater_01	IXI dataset - MRIQC derivatives	3.2	52.034	"[""head-motion"",""inu"",""uncategorized""]"	3.5	BG noise	1	014
sub-0082_T1w	rater_01	IXI dataset - MRIQC derivatives	2.5	51.748	"[""head-motion"",""uncategorized""]"	3.5	artifacts in BG	0	014
sub-0057_T1w	rater_01	IXI dataset - MRIQC derivatives	2.45	49.645	"[""head-motion"",""inu"",""uncategorized""]"	3.5	BG image noise	1	544
sub-0478_T1w	rater_01	IXI dataset - MRIQC derivatives	3.4	53.092	"[""noise-global""]"	3.5		0	214
sub-0929_T1w	rater_01	IXI dataset - MRIQC derivatives	2.7	40.325	"[""head-motion"",""noise-global"",""inu""]"	3.5		1	516
sub-1226_T1w	rater_01	IXI dataset - MRIQC derivatives	2.4	27.987	"[""head-motion""]"	3.5		1	577
sub-0059_T1w	rater_01	IXI dataset - MRIQC derivatives	3.25	164.239	"[""inu"",""uncategorized""]"	3.5	hyperintensities outside brain (skull/skin) slides 123-140	0	105
sub-0359_T1w	rater_01	IXI dataset - MRIQC derivatives	3.15	38.018	"[""uncategorized""]"	3.5	noise and artifacts in BG image	1	538
sub-1150_T1w	rater_01	IXI dataset - MRIQC derivatives	2.95	45.274	"[""head-motion"",""inu""]"	3.5		0	452
sub-0617_T1w	rater_01	IXI dataset - MRIQC derivatives	3.55	25.718	[]	3.5		1	519
sub-0562_T1w	rater_01	IXI dataset - MRIQC derivatives	3.45	58.679	"[""inu""]"	3.5	BG image artifacts near ayes	1	453
sub-0982_T1w	rater_01	IXI dataset - MRIQC derivatives	3.1	38.073	"[""inu""]"	3.5		0	253
sub-0716_T1w	rater_01	IXI dataset - MRIQC derivatives	1.55	18.793	"[""head-motion"",""inu""]"	3.5		0	636
sub-0904_T1w	rater_01	IXI dataset - MRIQC derivatives	2.45	28.523	"[""head-motion""]"	3.5		0	353
sub-0184_T1w	rater_01	IXI dataset - MRIQC derivatives	2.9	31.297	"[""inu""]"	3.5		1	136
sub-0396_T1w	rater_01	IXI dataset - MRIQC derivatives	2.55	42.546	"[""head-motion"",""noise-global"",""inu""]"	3.5		0	313
sub-1044_T1w	rater_01	IXI dataset - MRIQC derivatives	3.25	42.175	"[""wrap-around"",""inu""]"	3.5	tight FoV	1	362
sub-0621_T1w	rater_01	IXI dataset - MRIQC derivatives	3.4	40.933	"[""inu""]"	3.5		0	610
sub-0778_T1w	rater_01	IXI dataset - MRIQC derivatives	3.3	41.686	"[""inu""]"	3.5		0	239
sub-0620_T1w	rater_01	IXI dataset - MRIQC derivatives	2.9	57.562	"[""head-motion"",""wrap-around"",""inu""]"	3.5	nosie/artifacts in BG near eyes and ears	1	258
sub-0186_T1w	rater_01	IXI dataset - MRIQC derivatives	3.45	30.231	"[""inu""]"	3.5		0	661
sub-0852_T1w	rater_01	IXI dataset - MRIQC derivatives	3.6	31.987	[]	3.5		0	601
sub-0499_T1w	rater_01	IXI dataset - MRIQC derivatives	3.4	44.758	"[""wrap-around""]"	3.5	tiight FoV	1	637
sub-0862_T1w	rater_01	IXI dataset - MRIQC derivatives	3.05	36.132	"[""noise-global"",""inu""]"	3.5		0	284
sub-1195_T1w	rater_01	IXI dataset - MRIQC derivatives	2.45	56.726	[]	3.5	strong noise in BG image	0	544
sub-0374_T1w	rater_01	IXI dataset - MRIQC derivatives	2.35	32.845	"[""head-motion"",""noise-global"",""uncategorized""]"	3.5	strong artifacts in BG image, poor WM/GM contrast	1	443
sub-0737_T1w	rater_01	IXI dataset - MRIQC derivatives	3.05	55.222	"[""noise-global"",""inu""]"	3.5		0	546
sub-0144_T1w	rater_01	IXI dataset - MRIQC derivatives	3.45	24.935	"[""head-motion"",""inu""]"	3.5		1	313
sub-0725_T1w	rater_01	IXI dataset - MRIQC derivatives	3.45	51.9	[]	3.5		1	441
sub-1177_T1w	rater_01	IXI dataset - MRIQC derivatives	2.45	44.775	"[""inu"",""uncategorized""]"	3.5	overall blurry - low WM/GM contasrt	0	176
sub-1046_T1w	rater_01	IXI dataset - MRIQC derivatives	2.65	41.76	"[""wrap-around"",""inu""]"	3.5	tight FoV. May miss some posterior cortex	0	453
sub-0717_T1w	rater_01	IXI dataset - MRIQC derivatives	3.35	37.812	"[""uncategorized""]"	3.5	noise in BG image	0	263
sub-0095_T1w	rater_01	IXI dataset - MRIQC derivatives	2.45	34.297	"[""head-motion""]"	3.5	poor contrast	0	072
sub-0166_T1w	rater_01	IXI dataset - MRIQC derivatives	2.35	39.303	"[""head-motion"",""inu""]"	3.5	low contrast	1	274
sub-0026_T1w	rater_01	IXI dataset - MRIQC derivatives	3.35	34.706	"[""inu"",""uncategorized""]"	3.5	noise in BG	0	527
sub-0984_T1w	rater_01	IXI dataset - MRIQC derivatives	3.4	40.571	"[""wrap-around""]"	3.5		0	362
sub-0767_T1w	rater_01	IXI dataset - MRIQC derivatives	3.55	70.031	[]	3.5		1	217
sub-0730_T1w	rater_01	IXI dataset - MRIQC derivatives	2.4	64.017	"[""wrap-around"",""inu""]"	3.5	cut psoterior cortex slides 65-77	1	612
sub-0464_T1w	rater_01	IXI dataset - MRIQC derivatives	2.45	83.824	"[""uncategorized""]"	3.5	noise between skull and brain. Brain extraction may fail	1	104
sub-0996_T1w	rater_01	IXI dataset - MRIQC derivatives	3.0	32.997	"[""noise-global"",""uncategorized""]"	3.5	artifacts in BG image	1	214
sub-0230_T1w	rater_01	IXI dataset - MRIQC derivatives	3.5	40.428	"[""inu""]"	3.5		1	263
sub-1153_T1w	rater_01	IXI dataset - MRIQC derivatives	2.75	35.619	"[""head-motion"",""noise-global"",""inu""]"	3.5		1	632
sub-1238_T1w	rater_01	IXI dataset - MRIQC derivatives	3.05	48.098	"[""head-motion"",""noise-global"",""inu""]"	3.5	slight artifact near eyes	0	278
sub-0978_T1w	rater_01	IXI dataset - MRIQC derivatives	3.5	49.572	[]	3.5	slight IIH	1	057
sub-0179_T1w	rater_01	IXI dataset - MRIQC derivatives	3.4	35.541	"[""head-motion""]"	3.5		1	033
sub-1024_T1w	rater_01	IXI dataset - MRIQC derivatives	3.45	52.648	"[""wrap-around""]"	3.5	tight FoV posterior part	1	601
sub-0766_T1w	rater_01	IXI dataset - MRIQC derivatives	2.65	55.906	"[""head-motion"",""inu"",""uncategorized""]"	3.5	overall slightly blurry with poor contrast in some regions	1	525
sub-1128_T1w	rater_01	IXI dataset - MRIQC derivatives	2.4	27.104	"[""head-motion"",""noise-global"",""uncategorized""]"	3.5	poor contrast	1	206
sub-0675_T1w	rater_01	IXI dataset - MRIQC derivatives	3.6	37.893	[]	3.5		1	633
sub-0243_T1w	rater_01	IXI dataset - MRIQC derivatives	3.4	63.626	"[""head-motion"",""uncategorized""]"	3.5	some motion or spillover near eyes	1	160
sub-0284_T1w	rater_01	IXI dataset - MRIQC derivatives	2.7	48.603	"[""head-motion"",""eye-spillover"",""inu""]"	3.5		0	282
sub-1093_T1w	rater_01	IXI dataset - MRIQC derivatives	3.5	44.686	"[""head-motion"",""inu""]"	3.5	slight artifacts	0	146
sub-1234_T1w	rater_01	IXI dataset - MRIQC derivatives	1.2	47.727	"[""head-motion"",""noise-global"",""inu"",""uncategorized""]"	3.5	extra-large ventricles. Hydrocephaly(?)	1	175
sub-0588_T1w	rater_01	IXI dataset - MRIQC derivatives	3.0	38.789	"[""head-motion"",""inu"",""uncategorized""]"	3.5	arifacts eyes region in BG iamge	1	097
sub-1084_T1w	rater_01	IXI dataset - MRIQC derivatives	3.45	41.346	"[""head-motion"",""inu""]"	3.5		1	440
sub-0218_T1w	rater_01	IXI dataset - MRIQC derivatives	3.0	34.072	"[""head-motion"",""eye-spillover"",""inu""]"	3.5		1	067
sub-0014_T1w	rater_01	IXI dataset - MRIQC derivatives	3.6	37.256	[]	3.5		0	080
sub-0649_T1w	rater_01	IXI dataset - MRIQC derivatives	3.0	29.493	"[""head-motion"",""noneye-spillover"",""noise-global"",""inu""]"	3.5		0	313
sub-0893_T1w	rater_01	IXI dataset - MRIQC derivatives	2.45	30.526	"[""noise-global""]"	3.5	poor contrast overall	1	094
sub-0842_T1w	rater_01	IXI dataset - MRIQC derivatives	3.7	31.03	[]	3.5		0	586
sub-1028_T1w	rater_01	IXI dataset - MRIQC derivatives	3.65	28.133	[]	3.5		1	052
sub-0906_T1w	rater_01	IXI dataset - MRIQC derivatives	3.65	21.258	[]	3.5		1	256
sub-0573_T1w	rater_01	IXI dataset - MRIQC derivatives	3.55	21.611	"[""head-motion""]"	3.5		0	445
sub-0071_T1w	rater_01	IXI dataset - MRIQC derivatives	3.55	565.693	[]	3.5		0	396
sub-0269_T1w	rater_01	IXI dataset - MRIQC derivatives	3.3	104.477	"[""head-motion""]"	3.5	some motion and artifacts in frontal regions	0	059
sub-0214_T1w	rater_01	IXI dataset - MRIQC derivatives	2.35	43.414	"[""head-motion"",""noise-global""]"	3.5	poor contraststrng noise nad stifacts in BG image	0	538
sub-0708_T1w	rater_01	IXI dataset - MRIQC derivatives	2.95	77.739	"[""noise-global""]"	3.5	song artifacts in BG image outside the brain (Braces). 	0	260
sub-0549_T1w	rater_01	IXI dataset - MRIQC derivatives	3.75	29.111	[]	3.5		0	092
sub-0075_T1w	rater_01	IXI dataset - MRIQC derivatives	3.8	4.868	[]	3.5		0	609
sub-0378_T1w	rater_01	IXI dataset - MRIQC derivatives	2.95	97.588	"[""uncategorized""]"	3.5	noise in BG image	0	334
sub-0041_T1w	rater_01	IXI dataset - MRIQC derivatives	3.6	250.388	[]	3.5		0	483
sub-0687_T1w	rater_01	IXI dataset - MRIQC derivatives	2.95	32.079	"[""head-motion"",""eye-spillover"",""inu""]"	3.5		1	445
sub-0753_T1w	rater_01	IXI dataset - MRIQC derivatives	3.55	28.955	[]	3.5		1	614
sub-0623_T1w	rater_01	IXI dataset - MRIQC derivatives	3.55	34.642	[]	3.5		1	586
sub-0325_T1w	rater_01	IXI dataset - MRIQC derivatives	2.85	46.023	"[""head-motion"",""inu""]"	3.5		1	482
sub-1021_T1w	rater_01	IXI dataset - MRIQC derivatives	2.45	37.567	"[""head-motion"",""noise-global""]"	3.5	overall blurry 	0	538
sub-1010_T1w	rater_01	IXI dataset - MRIQC derivatives	3.0	49.456	"[""head-motion"",""inu""]"	3.5		1	567
sub-0599_T1w	rater_01	IXI dataset - MRIQC derivatives	3.35	40.844	"[""inu""]"	3.5		1	515
sub-1102_T1w	rater_01	IXI dataset - MRIQC derivatives	2.55	49.291	"[""head-motion"",""ghost-aliasing"",""inu"",""uncategorized""]"	3.5	aliasing ghost outside the brain in BG image	1	013
sub-0843_T1w	rater_01	IXI dataset - MRIQC derivatives	2.4	29.206	"[""head-motion"",""noise-global"",""inu"",""uncategorized""]"	3.5		0	603
sub-0047_T1w	rater_01	IXI dataset - MRIQC derivatives	3.45	28.513	"[""uncategorized""]"	3.5	noise in BG image	1	661
sub-1235_T1w	rater_01	IXI dataset - MRIQC derivatives	2.65	37.248	"[""inu"",""uncategorized""]"	3.5	overall poor contrast	1	383
sub-0581_T1w	rater_01	IXI dataset - MRIQC derivatives	1.95	26.623	"[""head-motion"",""inu""]"	3.5	noisy BG image	0	094
sub-0245_T1w	rater_01	IXI dataset - MRIQC derivatives	3.0	38.954	"[""head-motion"",""wrap-around""]"	3.5	tight FoV frontal	1	354
sub-0182_T1w	rater_01	IXI dataset - MRIQC derivatives	3.3	38.689	"[""head-motion"",""uncategorized""]"	3.5	noisy BG iamge	0	295
sub-0018_T1w	rater_01	IXI dataset - MRIQC derivatives	3.05	64.331	"[""head-motion"",""uncategorized""]"	3.5	noisy BG image	1	481
sub-0659_T1w	rater_01	IXI dataset - MRIQC derivatives	3.0	47.177	"[""head-motion"",""inu"",""uncategorized""]"	3.5	artifacts in BG image, braces(?)	0	357
sub-0341_T1w	rater_01	IXI dataset - MRIQC derivatives	3.55	41.756	"[""noise-global""]"	3.5		1	275
sub-0226_T1w	rater_01	IXI dataset - MRIQC derivatives	3.4	34.788	"[""inu"",""uncategorized""]"	3.5	noisy BG image	1	012
sub-1214_T1w	rater_01	IXI dataset - MRIQC derivatives	3.3	36.36	"[""noise-global"",""inu""]"	3.5		1	239
sub-1112_T1w	rater_01	IXI dataset - MRIQC derivatives	3.5	49.53	[]	3.5	some motion and noise in eyes regions. Otherwise, goo contrast	0	056
sub-0572_T1w	rater_01	IXI dataset - MRIQC derivatives	3.45	33.759	"[""uncategorized""]"	3.5	noise in BG image	1	214
sub-0436_T1w	rater_01	IXI dataset - MRIQC derivatives	2.95	59.39	"[""wrap-around"",""uncategorized""]"	3.5	tight FoV (frontal), artifacts in BG image	0	242
sub-1218_T1w	rater_01	IXI dataset - MRIQC derivatives	4.0	48.072	[]	3.5		1	437
sub-0615_T1w	rater_01	IXI dataset - MRIQC derivatives	3.3	55.806	"[""uncategorized""]"	3.5	artifacts in BG image (frontal regions)	0	437
sub-0626_T1w	rater_01	IXI dataset - MRIQC derivatives	2.35	42.16	"[""head-motion"",""uncategorized""]"	3.5	frontal artifacts	1	094
sub-0074_T1w	rater_01	IXI dataset - MRIQC derivatives	2.9	44.205	"[""head-motion"",""eye-spillover"",""inu""]"	3.5		1	599
sub-0091_T1w	rater_01	IXI dataset - MRIQC derivatives	3.05	42.761	"[""head-motion"",""inu"",""uncategorized""]"	3.5	noisy BG image	0	526
sub-0142_T1w	rater_01	IXI dataset - MRIQC derivatives	3.45	54.929	"[""wrap-around""]"	3.5	tight FoV (posterior)	1	521
sub-0267_T1w	rater_01	IXI dataset - MRIQC derivatives	2.65	37.282	"[""head-motion"",""inu"",""uncategorized""]"	3.5	overall blurry, noise artifact in BG image	0	386
sub-0381_T1w	rater_01	IXI dataset - MRIQC derivatives	2.95	35.818	"[""wrap-around"",""field-variation""]"	3.5		0	248
sub-0121_T1w	rater_01	IXI dataset - MRIQC derivatives	3.25	50.161	"[""wrap-around"",""inu""]"	3.5	tight FoV (frontal)	0	159
sub-0287_T1w	rater_01	IXI dataset - MRIQC derivatives	2.65	33.774	"[""uncategorized""]"	3.5	noisy BG image	0	481
sub-1215_T1w	rater_01	IXI dataset - MRIQC derivatives	2.55	37.282	"[""head-motion"",""noise-global"",""inu"",""uncategorized""]"	3.5	noisy BG image	0	296
sub-0350_T1w	rater_01	IXI dataset - MRIQC derivatives	3.55	52.541	"[""head-motion""]"	3.5	slight motion (frontal)	1	126
sub-0037_T1w	rater_01	IXI dataset - MRIQC derivatives	2.55	67.566	"[""head-motion"",""inu""]"	3.5	Overall blurry	0	274
sub-0333_T1w	rater_01	IXI dataset - MRIQC derivatives	2.6	65.753	"[""head-motion"",""uncategorized""]"	1.45	weird anatomy(?)	1	465
sub-0297_T1w	rater_01	IXI dataset - MRIQC derivatives	2.45	29.806	"[""head-motion""]"	3.5	overall blurry with poor contrast	1	636
sub-0281_T1w	rater_01	IXI dataset - MRIQC derivatives	3.55	78.527	[]	3.5	sliht motion and little artifacts in frontal regions in BG image	1	083
sub-0607_T1w	rater_01	IXI dataset - MRIQC derivatives	3.6	36.814	[]	3.5		1	522
sub-0887_T1w	rater_01	IXI dataset - MRIQC derivatives	3.6	41.909	[]	3.5	few light artifacts in BG image	0	165
sub-0798_T1w	rater_01	IXI dataset - MRIQC derivatives	3.0	34.875	"[""head-motion"",""noise-global"",""inu""]"	3.5		1	173
sub-1054_T1w	rater_01	IXI dataset - MRIQC derivatives	3.45	40.13	"[""head-motion"",""inu""]"	3.5		1	313
sub-0514_T1w	rater_01	IXI dataset - MRIQC derivatives	3.0	32.047	"[""head-motion"",""inu""]"	3.5		1	015
sub-0721_T1w	rater_01	IXI dataset - MRIQC derivatives	3.55	46.411	[]	3.5	slight artifacts in BG iamge	0	067
sub-0974_T1w	rater_01	IXI dataset - MRIQC derivatives	1.2	46.998	"[""head-motion"",""noise-global""]"	3.5	noisy BG iamge	0	252
sub-0770_T1w	rater_01	IXI dataset - MRIQC derivatives	4.0	26.809	[]	3.5		0	126
sub-0043_T1w	rater_01	IXI dataset - MRIQC derivatives	3.85	43.726	[]	3.5		1	527
sub-0272_T1w	rater_01	IXI dataset - MRIQC derivatives	3.6	55.34	[]	3.5		0	614
sub-0950_T1w	rater_01	IXI dataset - MRIQC derivatives	3.7	43.742	[]	3.5		1	614
sub-0850_T1w	rater_01	IXI dataset - MRIQC derivatives	3.0	41.52	"[""head-motion""]"	3.5	noise near eyes regions , some spillover(?)	1	131
sub-0064_T1w	rater_01	IXI dataset - MRIQC derivatives	2.8	70.162	"[""wrap-around"",""uncategorized""]"	3.5	tight FoV (frontal), noise in BG image near eyes region	0	131
sub-1129_T1w	rater_01	IXI dataset - MRIQC derivatives	2.85	78.703	"[""noise-global"",""wrap-around""]"	3.5	tight FoV and overall noise	0	015
sub-1141_T1w	rater_01	IXI dataset - MRIQC derivatives	3.05	87.969	"[""inu"",""uncategorized""]"	3.5	poor contrast	0	521
sub-0033_T1w	rater_01	IXI dataset - MRIQC derivatives	3.3	59.387	"[""inu""]"	3.5	noise near eyes and ears in BG image	0	438
sub-0384_T1w	rater_01	IXI dataset - MRIQC derivatives	3.6	59.701	[]	3.5		0	302
sub-1068_T1w	rater_01	IXI dataset - MRIQC derivatives	3.25	35.329	"[""inu""]"	3.5	noise in BG image near eyes	1	221
sub-0799_T1w	rater_01	IXI dataset - MRIQC derivatives	3.35	45.278	"[""inu""]"	3.5	noise near eyes in BG image	1	357
sub-0987_T1w	rater_01	IXI dataset - MRIQC derivatives	3.45	46.749	"[""inu""]"	3.5	noise in BG image near eye	1	051
sub-0412_T1w	rater_01	IXI dataset - MRIQC derivatives	3.35	67.385	"[""wrap-around"",""inu""]"	3.5	tight F0V, Noise in BG image near eyes and ears	0	104
sub-0527_T1w	rater_01	IXI dataset - MRIQC derivatives	3.4	61.637	"[""inu""]"	3.5		1	146
sub-0115_T1w	rater_01	IXI dataset - MRIQC derivatives	3.3	47.307	"[""inu""]"	3.5		1	067
sub-0435_T1w	rater_01	IXI dataset - MRIQC derivatives	3.4	69.724	"[""wrap-around"",""inu""]"	3.5	tight FoV (frontal) - slices 86-104	1	092
sub-0925_T1w	rater_01	IXI dataset - MRIQC derivatives	1.2	122.434	"[""uncategorized""]"	3.5	extra-large ventricles and hypointensity on left temporal (slices 89-120) Siyure/edema(?)	1	448
sub-0455_T1w	rater_01	IXI dataset - MRIQC derivatives	3.35	80.086	"[""head-motion"",""inu"",""uncategorized""]"	3.5	slight motion artifacts, noise in BG image / artifacts near eyes	0	610
sub-1224_T1w	rater_01	IXI dataset - MRIQC derivatives	3.3	77.718	"[""uncategorized""]"	3.5	some noise in BG image	1	444
sub-1062_T1w	rater_01	IXI dataset - MRIQC derivatives	3.55	61.009	[]	3.5		1	613
sub-1059_T1w	rater_01	IXI dataset - MRIQC derivatives	3.3	35.238	"[""uncategorized""]"	3.5	noisy BG image	1	174
sub-0698_T1w	rater_01	IXI dataset - MRIQC derivatives	1.4	22.925	"[""head-motion""]"	3.5		0	226
sub-0439_T1w	rater_01	IXI dataset - MRIQC derivatives	3.4	39.834	[]	3.5	noisy BG image near eyes	0	202
sub-0763_T1w	rater_01	IXI dataset - MRIQC derivatives	3.75	29.878	[]	3.5		0	096
sub-0366_T1w	rater_01	IXI dataset - MRIQC derivatives	3.2	47.951	"[""wrap-around"",""inu""]"	3.5	tight FoV frontal. May miss some cortex	1	278
sub-0132_T1w	rater_01	IXI dataset - MRIQC derivatives	3.15	38.736	"[""head-motion"",""inu""]"	3.5	noise in BG	1	568
sub-0259_T1w	rater_01	IXI dataset - MRIQC derivatives	3.1	46.805	"[""head-motion"",""inu""]"	3.5	noise in overall BG image	0	097
sub-0023_T1w	rater_01	IXI dataset - MRIQC derivatives	3.45	37.814	"[""uncategorized""]"	3.5	noise in BG	1	485
sub-0465_T1w	rater_01	IXI dataset - MRIQC derivatives	2.9	51.861	"[""head-motion"",""wrap-around"",""inu"",""uncategorized""]"	3.5	artifact in BG image (outside the brain), tight FoV	0	261
sub-1078_T1w	rater_01	IXI dataset - MRIQC derivatives	2.7	34.647	"[""head-motion"",""wrap-around"",""inu""]"	3.5	tight FoV	1	611
sub-0557_T1w	rater_01	IXI dataset - MRIQC derivatives	3.25	33.74	[]	3.5	noisy BG image	1	565
sub-0662_T1w	rater_01	IXI dataset - MRIQC derivatives	3.1	54.102	"[""uncategorized""]"	3.5	noisy BG image with artifacts outside the brain	0	559
sub-0930_T1w	rater_01	IXI dataset - MRIQC derivatives	3.3	44.059	"[""uncategorized""]"	3.5	artifacts in BG image	0	451
sub-0498_T1w	rater_01	IXI dataset - MRIQC derivatives	3.7	41.114	[]	3.5		1	439
sub-0271_T1w	rater_01	IXI dataset - MRIQC derivatives	3.6	27.76	[]	3.5		0	051
sub-0431_T1w	rater_01	IXI dataset - MRIQC derivatives	3.65	41.435	[]	3.5		1	436
sub-0628_T1w	rater_01	IXI dataset - MRIQC derivatives	3.3	43.821	"[""uncategorized""]"	3.5	artifacts in BG image outside the brain, noise in BG image	0	646
sub-1188_T1w	rater_01	IXI dataset - MRIQC derivatives	3.4	52.546	"[""uncategorized""]"	3.5	artifacts in Bg image outside the brain., noisy BG	0	446
sub-0870_T1w	rater_01	IXI dataset - MRIQC derivatives	2.45	29.15	"[""head-motion"",""inu""]"	3.5		0	577
sub-1149_T1w	rater_01	IXI dataset - MRIQC derivatives	3.2	35.784	"[""wrap-around"",""inu""]"	3.5	tight FoV	1	202
sub-0209_T1w	rater_01	IXI dataset - MRIQC derivatives	2.75	42.582	[]	3.5	tight FoV, noisy BG	0	083
sub-0234_T1w	rater_01	IXI dataset - MRIQC derivatives	2.85	35.89	"[""head-motion"",""inu""]"	3.5		1	338
sub-1090_T1w	rater_01	IXI dataset - MRIQC derivatives	2.4	19.904	"[""head-motion"",""noise-global"",""inu""]"	3.5		0	316
sub-0491_T1w	rater_01	IXI dataset - MRIQC derivatives	3.6	34.339	[]	3.5		0	262
sub-0291_T1w	rater_01	IXI dataset - MRIQC derivatives	3.55	24.955	[]	3.5		0	049
sub-0959_T1w	rater_01	IXI dataset - MRIQC derivatives	3.15	30.504	"[""head-motion""]"	3.5	noise in BG	1	511
sub-0070_T1w	rater_01	IXI dataset - MRIQC derivatives	2.6	30.368	"[""noise-global"",""inu""]"	3.5		1	384
sub-0600_T1w	rater_01	IXI dataset - MRIQC derivatives	3.2	37.785	"[""uncategorized""]"	3.5	noisy BG image	0	572
sub-0709_T1w	rater_01	IXI dataset - MRIQC derivatives	3.45	42.832	"[""inu""]"	3.5		1	253
sub-0596_T1w	rater_01	IXI dataset - MRIQC derivatives	2.9	50.77	"[""uncategorized""]"	3.5	noisy BG image with artifacts outside the brain	0	385
sub-0503_T1w	rater_01	IXI dataset - MRIQC derivatives	3.0	37.89	[]	3.5	artifacts/noise in BG image	0	102
sub-0997_T1w	rater_01	IXI dataset - MRIQC derivatives	2.6	30.458	"[""head-motion"",""wrap-around"",""field-variation""]"	3.5		0	363
sub-0220_T1w	rater_01	IXI dataset - MRIQC derivatives	4.0	23.605	[]	3.5		0	327
sub-0531_T1w	rater_01	IXI dataset - MRIQC derivatives	3.4	40.527	"[""uncategorized""]"	3.5	noise in BG image (near eyes and ears)	0	127
sub-0356_T1w	rater_01	IXI dataset - MRIQC derivatives	3.2	36.661	"[""head-motion"",""uncategorized""]"	3.5	artifacts in BG image outside the brain, noise in BG	0	356
sub-0512_T1w	rater_01	IXI dataset - MRIQC derivatives	2.65	27.906	"[""uncategorized""]"	3.5	noisy BG image with artifacts	0	094
sub-0277_T1w	rater_01	IXI dataset - MRIQC derivatives	3.9	23.344	[]	3.5		0	633
sub-0399_T1w	rater_01	IXI dataset - MRIQC derivatives	2.45	105.285	"[""inu"",""uncategorized""]"	3.5	hyperintensities in frontal cortex (slices 65-94)	0	256
