"rater","sub","defaced","ratings"
11,221,"original","poor"
11,221,"defaced","excellent"
11,222,"original","poor"
11,222,"defaced","good"
11,223,"original","excellent"
11,223,"defaced","good"
11,224,"original","excellent"
11,224,"defaced","excellent"
11,225,"original","excluded"
11,225,"defaced","poor"
11,226,"original","good"
11,226,"defaced","excellent"
11,227,"original","excellent"
11,227,"defaced","excluded"
11,228,"original","excellent"
11,228,"defaced","excellent"
11,229,"original","excluded"
11,229,"defaced","excellent"
11,230,"original","excellent"
11,230,"defaced","poor"
11,231,"original","poor"
11,231,"defaced","excellent"
11,232,"original","poor"
11,232,"defaced","excellent"
11,233,"original","good"
11,233,"defaced","poor"
11,234,"original","excluded"
11,234,"defaced","good"
11,235,"original","poor"
11,235,"defaced","excellent"
11,236,"original","poor"
11,236,"defaced","poor"
11,237,"original","poor"
11,237,"defaced","good"
11,238,"original","good"
11,238,"defaced","good"
11,239,"original","excellent"
11,239,"defaced","good"
11,240,"original","excluded"
11,240,"defaced","excellent"
11,241,"original","good"
11,241,"defaced","good"
11,242,"original","excellent"
11,242,"defaced","poor"
11,243,"original","excellent"
11,243,"defaced","excellent"
11,244,"original","excellent"
11,244,"defaced","good"
11,245,"original","good"
11,245,"defaced","good"
11,246,"original","excluded"
11,246,"defaced","good"
11,247,"original","excellent"
11,247,"defaced","excellent"
11,248,"original","good"
11,248,"defaced","poor"
11,249,"original","excellent"
11,249,"defaced","poor"
11,250,"original","good"
11,250,"defaced","poor"
11,251,"original","excellent"
11,251,"defaced","excellent"
11,252,"original","good"
11,252,"defaced","excellent"
11,253,"original","good"
11,253,"defaced","good"
11,254,"original","excellent"
11,254,"defaced","excellent"
11,255,"original","excellent"
11,255,"defaced","excellent"
11,256,"original","excluded"
11,256,"defaced","poor"
11,257,"original","poor"
11,257,"defaced","excluded"
11,258,"original","poor"
11,258,"defaced","excellent"
11,259,"original","poor"
11,259,"defaced","good"
11,260,"original","excellent"
11,260,"defaced","excellent"
11,261,"original","poor"
11,261,"defaced","poor"
11,262,"original","poor"
11,262,"defaced","excellent"
11,263,"original","poor"
11,263,"defaced","good"
11,264,"original","good"
11,264,"defaced","poor"
11,265,"original","excellent"
11,265,"defaced","excellent"
11,266,"original","good"
11,266,"defaced","good"
11,267,"original","poor"
11,267,"defaced","good"
11,268,"original","excluded"
11,268,"defaced","excluded"
11,269,"original","good"
11,269,"defaced","good"
11,270,"original","good"
11,270,"defaced","good"
11,271,"original","excellent"
11,271,"defaced","excellent"
11,272,"original","poor"
11,272,"defaced","excellent"
11,273,"original","excellent"
11,273,"defaced","excluded"
11,274,"original","good"
11,274,"defaced","excellent"
11,275,"original","good"
11,275,"defaced","poor"
11,276,"original","excluded"
11,276,"defaced","excellent"
11,277,"original","excellent"
11,277,"defaced","good"
11,278,"original","excellent"
11,278,"defaced","excellent"
11,279,"original","poor"
11,279,"defaced","excluded"
11,280,"original","good"
11,280,"defaced","poor"
11,281,"original","good"
11,281,"defaced","poor"
11,282,"original","poor"
11,282,"defaced","excellent"
11,283,"original","good"
11,283,"defaced","excluded"
11,284,"original","excellent"
11,284,"defaced","excellent"
11,285,"original","good"
11,285,"defaced","excellent"
11,286,"original","poor"
11,286,"defaced","poor"
11,287,"original","excellent"
11,287,"defaced","excellent"
11,288,"original","excellent"
11,288,"defaced","poor"
11,289,"original","excellent"
11,289,"defaced","excellent"
11,290,"original","excellent"
11,290,"defaced","poor"
11,291,"original","good"
11,291,"defaced","excellent"
11,292,"original","good"
11,292,"defaced","poor"
11,293,"original","excellent"
11,293,"defaced","excluded"
11,294,"original","poor"
11,294,"defaced","good"
11,295,"original","good"
11,295,"defaced","excluded"
11,296,"original","good"
11,296,"defaced","good"
11,297,"original","excluded"
11,297,"defaced","excluded"
11,298,"original","excellent"
11,298,"defaced","poor"
11,299,"original","excellent"
11,299,"defaced","good"
11,300,"original","excluded"
11,300,"defaced","good"
11,301,"original","excellent"
11,301,"defaced","excellent"
11,302,"original","poor"
11,302,"defaced","good"
11,303,"original","good"
11,303,"defaced","good"
11,304,"original","excellent"
11,304,"defaced","poor"
11,305,"original","poor"
11,305,"defaced","excluded"
11,306,"original","poor"
11,306,"defaced","poor"
11,307,"original","excluded"
11,307,"defaced","good"
11,308,"original","poor"
11,308,"defaced","good"
11,309,"original","excellent"
11,309,"defaced","excluded"
11,310,"original","poor"
11,310,"defaced","excellent"
11,311,"original","excluded"
11,311,"defaced","excellent"
11,312,"original","poor"
11,312,"defaced","excluded"
11,313,"original","excellent"
11,313,"defaced","excellent"
11,314,"original","good"
11,314,"defaced","excellent"
11,315,"original","excluded"
11,315,"defaced","poor"
11,316,"original","excluded"
11,316,"defaced","excluded"
11,317,"original","poor"
11,317,"defaced","excellent"
11,318,"original","good"
11,318,"defaced","good"
11,319,"original","excellent"
11,319,"defaced","excellent"
11,320,"original","excellent"
11,320,"defaced","good"
11,321,"original","excluded"
11,321,"defaced","good"
11,322,"original","excellent"
11,322,"defaced","excellent"
11,323,"original","excluded"
11,323,"defaced","excellent"
11,324,"original","poor"
11,324,"defaced","excellent"
11,325,"original","excluded"
11,325,"defaced","good"
11,326,"original","poor"
11,326,"defaced","good"
11,327,"original","good"
11,327,"defaced","poor"
11,328,"original","good"
11,328,"defaced","excluded"
11,329,"original","good"
11,329,"defaced","excellent"
11,330,"original","good"
11,330,"defaced","poor"
11,331,"original","good"
11,331,"defaced","excellent"
11,332,"original","excellent"
11,332,"defaced","excellent"
11,333,"original","good"
11,333,"defaced","poor"
11,334,"original","excluded"
11,334,"defaced","poor"
11,335,"original","excellent"
11,335,"defaced","poor"
11,336,"original","poor"
11,336,"defaced","poor"
11,337,"original","poor"
11,337,"defaced","poor"
11,338,"original","poor"
11,338,"defaced","poor"
11,339,"original","excellent"
11,339,"defaced","excluded"
11,340,"original","good"
11,340,"defaced","excluded"
11,341,"original","poor"
11,341,"defaced","poor"
11,342,"original","excellent"
11,342,"defaced","poor"
11,343,"original","poor"
11,343,"defaced","good"
11,344,"original","poor"
11,344,"defaced","poor"
11,345,"original","poor"
11,345,"defaced","good"
11,346,"original","excellent"
11,346,"defaced","excellent"
11,347,"original","poor"
11,347,"defaced","excellent"
11,348,"original","excellent"
11,348,"defaced","excellent"
11,349,"original","good"
11,349,"defaced","good"
11,350,"original","excluded"
11,350,"defaced","poor"
11,351,"original","excluded"
11,351,"defaced","excluded"
11,352,"original","poor"
11,352,"defaced","good"
11,353,"original","excellent"
11,353,"defaced","poor"
11,354,"original","good"
11,354,"defaced","good"
11,355,"original","poor"
11,355,"defaced","good"
11,356,"original","excellent"
11,356,"defaced","poor"
11,357,"original","excellent"
11,357,"defaced","excellent"
11,358,"original","excellent"
11,358,"defaced","good"
11,359,"original","poor"
11,359,"defaced","excellent"
11,360,"original","good"
11,360,"defaced","good"
11,361,"original","poor"
11,361,"defaced","good"
11,362,"original","excellent"
11,362,"defaced","excellent"
11,363,"original","poor"
11,363,"defaced","poor"
11,364,"original","poor"
11,364,"defaced","good"
11,365,"original","poor"
11,365,"defaced","good"
11,366,"original","excluded"
11,366,"defaced","excellent"
11,367,"original","excellent"
11,367,"defaced","good"
11,368,"original","poor"
11,368,"defaced","good"
11,369,"original","poor"
11,369,"defaced","excluded"
11,370,"original","poor"
11,370,"defaced","poor"
11,371,"original","good"
11,371,"defaced","good"
11,372,"original","excellent"
11,372,"defaced","excluded"
11,373,"original","good"
11,373,"defaced","excellent"
11,374,"original","poor"
11,374,"defaced","excellent"
11,375,"original","excluded"
11,375,"defaced","poor"
11,376,"original","excellent"
11,376,"defaced","excellent"
11,377,"original","excellent"
11,377,"defaced","excluded"
11,378,"original","good"
11,378,"defaced","excellent"
11,379,"original","excellent"
11,379,"defaced","excellent"
11,380,"original","poor"
11,380,"defaced","excellent"
11,381,"original","good"
11,381,"defaced","good"
11,382,"original","excellent"
11,382,"defaced","good"
11,383,"original","excellent"
11,383,"defaced","excellent"
11,384,"original","good"
11,384,"defaced","poor"
11,385,"original","good"
11,385,"defaced","excellent"
11,386,"original","excellent"
11,386,"defaced","excellent"
11,387,"original","poor"
11,387,"defaced","excluded"
11,388,"original","poor"
11,388,"defaced","good"
11,389,"original","good"
11,389,"defaced","excellent"
11,390,"original","excellent"
11,390,"defaced","poor"
11,391,"original","good"
11,391,"defaced","good"
11,392,"original","good"
11,392,"defaced","excellent"
11,393,"original","good"
11,393,"defaced","excluded"
11,394,"original","good"
11,394,"defaced","poor"
11,395,"original","good"
11,395,"defaced","good"
11,396,"original","excellent"
11,396,"defaced","excluded"
11,397,"original","good"
11,397,"defaced","good"
11,398,"original","excellent"
11,398,"defaced","excellent"
11,399,"original","good"
11,399,"defaced","excluded"
11,400,"original","excluded"
11,400,"defaced","good"
11,401,"original","good"
11,401,"defaced","good"
11,402,"original","excluded"
11,402,"defaced","poor"
11,403,"original","poor"
11,403,"defaced","excellent"
11,404,"original","good"
11,404,"defaced","good"
11,405,"original","excellent"
11,405,"defaced","excellent"
11,406,"original","excluded"
11,406,"defaced","poor"
11,407,"original","excellent"
11,407,"defaced","excellent"
11,408,"original","excellent"
11,408,"defaced","good"
11,409,"original","poor"
11,409,"defaced","good"
11,410,"original","excellent"
11,410,"defaced","good"
11,411,"original","good"
11,411,"defaced","excellent"
11,412,"original","poor"
11,412,"defaced","good"
11,413,"original","excluded"
11,413,"defaced","poor"
11,414,"original","good"
11,414,"defaced","excellent"
11,415,"original","good"
11,415,"defaced","excellent"
11,416,"original","poor"
11,416,"defaced","excellent"
11,417,"original","excellent"
11,417,"defaced","good"
11,418,"original","good"
11,418,"defaced","good"
11,419,"original","excellent"
11,419,"defaced","excluded"
11,420,"original","excellent"
11,420,"defaced","good"
11,421,"original","excellent"
11,421,"defaced","good"
11,422,"original","excluded"
11,422,"defaced","excellent"
11,423,"original","good"
11,423,"defaced","good"
11,424,"original","excellent"
11,424,"defaced","good"
11,425,"original","good"
11,425,"defaced","good"
11,426,"original","poor"
11,426,"defaced","excellent"
11,427,"original","poor"
11,427,"defaced","poor"
11,428,"original","excellent"
11,428,"defaced","poor"
11,429,"original","excluded"
11,429,"defaced","excellent"
11,430,"original","good"
11,430,"defaced","poor"
11,431,"original","excellent"
11,431,"defaced","poor"
11,432,"original","excellent"
11,432,"defaced","excellent"
11,433,"original","poor"
11,433,"defaced","excellent"
11,434,"original","good"
11,434,"defaced","excellent"
11,435,"original","excellent"
11,435,"defaced","poor"
11,436,"original","poor"
11,436,"defaced","excellent"
11,437,"original","good"
11,437,"defaced","excellent"
11,438,"original","poor"
11,438,"defaced","good"
11,439,"original","excellent"
11,439,"defaced","excellent"
11,440,"original","excellent"
11,440,"defaced","excellent"
11,441,"original","excluded"
11,441,"defaced","good"
11,442,"original","excellent"
11,442,"defaced","excellent"
11,443,"original","excellent"
11,443,"defaced","good"
11,444,"original","poor"
11,444,"defaced","excellent"
11,445,"original","excellent"
11,445,"defaced","good"
11,446,"original","poor"
11,446,"defaced","good"
11,447,"original","excellent"
11,447,"defaced","excellent"
11,448,"original","poor"
11,448,"defaced","good"
11,449,"original","poor"
11,449,"defaced","excellent"
11,450,"original","excellent"
11,450,"defaced","excellent"
11,451,"original","excellent"
11,451,"defaced","excellent"
11,452,"original","excellent"
11,452,"defaced","poor"
11,453,"original","good"
11,453,"defaced","excellent"
11,454,"original","excellent"
11,454,"defaced","poor"
11,455,"original","good"
11,455,"defaced","excellent"
11,456,"original","good"
11,456,"defaced","excellent"
11,457,"original","excellent"
11,457,"defaced","poor"
11,458,"original","excellent"
11,458,"defaced","good"
11,459,"original","good"
11,459,"defaced","excellent"
11,460,"original","poor"
11,460,"defaced","excellent"
11,461,"original","excellent"
11,461,"defaced","excellent"
11,462,"original","excellent"
11,462,"defaced","excluded"
11,463,"original","poor"
11,463,"defaced","good"
11,464,"original","excellent"
11,464,"defaced","excellent"
11,465,"original","poor"
11,465,"defaced","poor"
11,466,"original","excluded"
11,466,"defaced","excluded"
11,467,"original","excellent"
11,467,"defaced","good"
11,468,"original","poor"
11,468,"defaced","excellent"
11,469,"original","excellent"
11,469,"defaced","excellent"
11,470,"original","good"
11,470,"defaced","good"
11,471,"original","poor"
11,471,"defaced","good"
11,472,"original","good"
11,472,"defaced","excellent"
11,473,"original","excellent"
11,473,"defaced","good"
11,474,"original","excellent"
11,474,"defaced","good"
11,475,"original","excluded"
11,475,"defaced","poor"
11,476,"original","poor"
11,476,"defaced","excellent"
11,477,"original","poor"
11,477,"defaced","excellent"
11,478,"original","good"
11,478,"defaced","poor"
11,479,"original","excluded"
11,479,"defaced","poor"
11,480,"original","poor"
11,480,"defaced","excluded"
11,481,"original","excellent"
11,481,"defaced","excellent"
11,482,"original","excellent"
11,482,"defaced","good"
11,483,"original","good"
11,483,"defaced","poor"
11,484,"original","excluded"
11,484,"defaced","poor"
11,485,"original","excluded"
11,485,"defaced","good"
11,486,"original","excellent"
11,486,"defaced","good"
11,487,"original","poor"
11,487,"defaced","excellent"
11,488,"original","excellent"
11,488,"defaced","excellent"
11,489,"original","good"
11,489,"defaced","good"
11,490,"original","good"
11,490,"defaced","excellent"
11,491,"original","excellent"
11,491,"defaced","poor"
11,492,"original","excluded"
11,492,"defaced","excellent"
11,493,"original","excellent"
